RESORT,ORDER_BY,NEXUS_ROOM_TYPE
47108,6,"K,BAQ"
44562,6,"QQ,BAQ"
05280,2,"K,TVZ"
83269,10,"DT,WEL"
13046,4,"QQ,YPW"
44429,1,"K,UXD"
44628,3,"K,BAQ"
62119,8,"K,XAJ"
24130,5,"SK,NLM"
98144,1,"T,CSX"
98144,5,"K,XOO"
21035,2,"QQ,CFB"
33128,8,"QQ,CPL"
98144,7,"QTT,FVD"
66098,2,"K,HTE"
05690,5,"QQ,BAM"
93547,1,"T,CSX"
78530,7,"Q,SLT"
52004,6,"QQ,NEL"
52004,7,"QQ,NAU"
14129,7,"KK,ISI"
38135,5,"QQ,QWV"
33152,4,"Q,BAM"
66114,4,"SK,QEZ"
26165,3,"K,EHB"
66114,7,"Q,GNC"
66114,6,"SQQ,OGV"
33152,1,"K,FAL"
44562,5,"SK,OCI"
93804,8,"SK,MQU"
06184,4,"K,HOZ"
54045,4,"QQ,RBL"
14139,4,"SK,EAE"
56307,2,"TT,SNN"
04110,2,"QQ,JAY"
04110,1,"K,JAY"
42044,10,"Q,ASZ"
99061,1,"Q,DAB"
88141,8,"TT,DON"
99061,3,"K,CZX"
99061,4,"TT,DAH"
38174,1,"QQ,NBP"
62136,1,"QQ,NBP"
05006,2,"QQ,HCM"
05006,1,"K,HCM"
54009,1,"K,LLV"
88161,6,"K,ZIB"
13035,9,"SK,PLF"
34053,3,"K,IIS"
56034,1,"T,QMD"
56034,2,"T,HTK"
61066,3,"K,RCU"
56034,8,"D,QMD"
56305,1,"Q,QRT"
56305,4,"TT,SUP"
98308,5,"K,CAR"
27077,3,"K,PTG"
43162,2,"K,AVP"
83941,5,"D,WNQ"
83941,1,"T,WNR"
03049,4,"D,CKX"
56034,5,"TT,HWC"
83710,5,"D,REY"
83987,6,"Q,HFY"
83405,1,"D,SNN"
83405,2,"TT,SNN"
83242,2,"D,SNN"
55078,9,"SK,FSZ"
48050,2,"K,WUC"
05172,2,"K,KRR"
14221,9,"SK,IOK"
44701,4,"SK,AFA"
50140,3,"SK,UJO"
02006,3,"DD,HDN"
02006,2,"K,HDN"
02006,1,"Q,HDN"
42041,3,"QQ,PCA"
42041,7,"K,CBY"
99061,6,"K,DAI"
15085,5,"SQQ,KFD"
02006,5,"QQ,LDL"
99061,8,"SK,DAN"
27042,3,"QQ,WNF"
27042,2,"K,WNF"
44689,9,"SK,GUJ"
17145,6,"SK,IWH"
99061,9,"TT,DAO"
99061,10,"TT,DAJ"
06187,1,"QQ,USN"
38100,3,"S23,APY"
88193,3,"Q,LSJ"
43172,2,"QQ,MIK"
62129,1,"Q,GXD"
62129,2,"QQ,GXD"
62129,12,"K,HPJ"
97433,6,"KT,IAA"
93881,4,"K,VHM"
93882,1,"D,IBB"
44696,7,"K,BJP"
52004,8,"QQ,NDH"
93877,5,"TT,NUP"
78534,1,"D,WKS"
44464,4,"WSK,BAQ"
10346,4,"SQQ,HRT"
43122,6,"SQQ,JNV"
01114,6,"K,BAQ"
01114,8,"K,OCI"
78534,4,"D,OXZ"
01114,7,"K,BAM"
93877,8,"TT,IBW"
93877,12,"TTT,IBZ"
78534,7,"TT,FGT"
14221,1,"QQ,IOI"
95470,1,"K,HCJ"
34113,5,"K,BAM"
81007,8,"Q,AIZ"
27080,12,"SK,OCI"
81007,7,"TT,AJH"
34158,6,"K,MSX"
14221,6,"WK,BJP"
27080,1,"QQ,GCP"
54101,1,"QQ,ILE"
81007,3,"T,AJX"
95450,2,"D,AXV"
05280,4,"QQ,IUF"
97318,4,"Q,KTD"
83269,11,"TTT,SNN"
05280,7,"K,KZH"
05596,7,"WQQ,BAQ"
83269,12,"T,SNN"
83269,4,"D,WEL"
83269,7,"TT,WEL"
95023,6,"D,AOS"
05721,6,"WK,BAM"
98317,4,"K,IXB"
05596,2,"QQ,GMH"
83269,13,"DTT,FYN"
83269,14,"DT,SNN"
93516,3,"Q,PGZ"
39094,9,"QQ,CQC"
84246,1,"SK,NSM"
93185,1,"Q,PHB"
93185,3,"TT,KSM"
66054,4,"DD,WGZ"
23166,3,"K,ZTY"
39094,8,"QQ,BJP"
36160,1,"K,QCH"
06182,9,"WK,BJP"
83950,5,"D,JYR"
06182,8,"WQ,CQC"
44464,6,"WQQ,BAM"
61030,1,"Q,NWB"
83296,5,"SQ,NPB"
27068,4,"SK,PNV"
52004,4,"K,NDH"
52004,2,"K,MAN"
70099,6,"D,NBR"
46013,6,"K,SCO"
34184,1,"QQ,NBP"
93882,4,"K,NXE"
46014,1,"K,HNA"
33051,9,"K,BAM"
33051,10,"K,CNC"
05557,10,"K,BAM"
54101,2,"DD,ILE"
95187,4,"D,AUI"
37129,1,"K,RSY"
95367,5,"D,AVG"
37129,5,"SK,UML"
96012,3,"TT,KXQ"
05693,4,"WK,CQC"
93511,2,"Q,QLW"
93511,4,"TT,EVN"
06194,2,"QQ,MNG"
93481,2,"T,CSX"
93511,1,"Q,OIB"
10288,9,"QQ,BAQ"
39094,7,"QQ,BAG"
31066,6,"K,CPL"
75301,9,"K,BFZ"
45060,1,"Q,IYB"
99520,3,"D,VGP"
93170,1,"TT,IBD"
05536,3,"SQQ,NEX"
96093,3,"D,KCF"
54004,1,"K,LDC"
54004,2,"K,LGJ"
70165,4,"DD,NSM"
54004,7,"WK,BAM"
70165,2,"K,NSM"
14120,12,"DD,VCK"
70165,3,"SK,NSM"
70165,1,"TT,NSM"
23094,4,"K,PDG"
97435,5,"QTT,PNH"
95293,9,"SD,YVX"
66118,8,"K,NYR"
85468,3,"Q,SZX"
94228,2,"TT,HWW"
17138,7,"WQQ,MZA"
88211,1,"T,PEO"
88211,2,"TT,PFB"
88211,3,"TT,PFF"
88211,4,"TT,PFI"
88211,5,"TT,PFO"
46014,7,"SK,IDT"
44680,6,"K,BAM"
92591,6,"D,IEM"
37126,3,"SK,GCL"
10288,10,"QQ,BAM"
03002,2,"SK,BSR"
93865,8,"Q,VVN"
06194,3,"SK,VUU"
90541,3,"K,DBG"
36108,2,"QQ,MLG"
10277,1,"Q,NAE"
93582,4,"Q,SXJ"
10288,12,"K,IBG"
34079,7,"QQ,SHH"
38161,1,"Q,TXL"
10277,2,"QQ,NAE"
34079,8,"QQ,PFD"
78604,8,"TT,XZW"
97466,5,"QA,HUV"
95382,1,"TT,YPE"
56702,2,"TT,HVX"
56702,4,"TT,QMD"
95382,2,"TT,YPF"
38109,8,"QQ,DEI"
95368,1,"TT,YQJ"
29089,4,"WK,BNN"
83792,6,"TTT,SNN"
83514,1,"T,WNR"
76074,3,"SQ,HYR"
44695,3,"SQQ,FQL"
19012,19,"SK,IBG"
66001,10,"QQ,CYW"
78004,1,"D,PTZ"
19012,18,"QQ,BAQ"
78004,2,"TT,PTZ"
66001,1,"Q,TWI"
66001,11,"QQ,CYF"
93434,4,"K,ICO"
93185,5,"TT,LZG"
15114,1,"K,OAQ"
01124,3,"QQB,HET"
44537,2,"K,RGU"
44537,4,"K,BAQ"
83979,1,"D,SNN"
83979,2,"TT,SNN"
83979,3,"D,NXE"
26153,14,"K,HSQ"
95304,4,"D,RCN"
83979,4,"TT,NXE"
83979,5,"SD,SNN"
26153,3,"SK,HTA"
95405,1,"D,HKH"
94023,2,"TT,ZXM"
26153,15,"DD,HSU"
97430,5,"AK,HWX"
50025,6,"K,LDN"
15117,3,"WK,BAQ"
15117,4,"WK,BAM"
10226,1,"K,IOF"
56702,3,"TT,FSL"
44600,2,"QQ,EOW"
10226,7,"K,IPV"
70284,2,"K,QSU"
93883,2,"Q,IHS"
93883,4,"QBB,IJP"
10226,17,"SQQ,IQB"
70284,3,"SK,BYD"
24144,7,"SK,OCI"
98264,19,"TT,HTZ"
03012,3,"SQQ,OWZ"
70284,5,"SK,KTQ"
05730,4,"QQ,ZQX"
95092,1,"D,EFH"
05338,10,"QQ,SQF"
56702,5,"D,QMD"
38169,1,"K,OAQ"
88151,7,"Q,ETW"
42004,5,"K,VYX"
19115,5,"K,AHV"
23089,9,"K,BJP"
23089,10,"QQ,BJP"
83428,2,"D,SNN"
56034,3,"TT,GMD"
88227,2,"TT,JJJ"
05701,7,"WK,BAM"
05701,8,"WSK,FBF"
95491,1,"D,HRX"
98308,7,"QT,EXE"
83874,5,"DTT,FYN"
39121,6,"SK,QKV"
11212,5,"QQ,BAQ"
11212,6,"K,IBG"
11212,7,"K,OCI"
98392,2,"TT,WOL"
94023,3,"D,QSO"
32108,8,"QQ,BJP"
05472,5,"K,BAM"
11231,4,"KTS,GRM"
48144,4,"SK,UXB"
94023,8,"STT,RAO"
10411,1,"QQ,ABA"
48124,7,"K,BAQ"
46014,3,"Q,BAM"
06157,5,"K,BJP"
06157,4,"K,CQC"
48129,8,"SK,WNW"
23167,6,"Q,IQC"
23167,7,"QQ,IQC"
76417,2,"TT,QMD"
44742,11,"K,EGZ"
77726,3,"K,INO"
77726,4,"K,INQ"
77726,2,"TT,INO"
93613,5,"Q,XNY"
38105,2,"Q,UJH"
70154,8,"K,USE"
77726,1,"Q,INB"
05716,9,"DD,BAQ"
10366,6,"SK,XSB"
55069,1,"DD,HII"
38109,6,"QQ,BAQ"
88133,3,"TT,ZDQ"
30021,6,"SKQ,CZW"
10366,8,"SDD,XSB"
23167,5,"SK,AOO"
93557,2,"D,SNN"
83710,4,"D,NUP"
98195,2,"K,STQ"
78531,6,"TT,HHG"
39148,1,"QQ,NBP"
93475,4,"Q,AQL"
48161,2,"SK,DSL"
14139,1,"K,EAE"
97433,1,"Q,IAD"
93881,7,"SK,IBT"
93882,2,"Q,CFN"
24140,12,"QQ,AVH"
93877,2,"TT,SNN"
93877,3,"TTT,SNN"
93877,6,"TTT,NUP"
78604,1,"Q,YAA"
73093,2,"TT,NSM"
23154,8,"QQ,NWI"
10303,7,"QQ,OCI"
44705,3,"SK,GGK"
78527,1,"D,ALZ"
73093,1,"T,NSM"
78527,2,"D,ZZD"
27042,1,"Q,WNF"
05475,2,"QQ,NRM"
05440,2,"K,VXC"
05440,3,"K,CQC"
04111,9,"WQQ,BJP"
06181,4,"SQQ,ZTY"
43131,2,"K,HOG"
96079,1,"T,SPJ"
04111,10,"WSK,GUJ"
96079,5,"T,SQD"
96079,6,"TT,SQD"
06181,6,"K,BJP"
06181,7,"K,CQC"
93747,1,"Q,CFN"
93747,2,"TT,CFN"
54016,2,"QQ,MDA"
33159,4,"SK,SYW"
54121,10,"K,SHH"
54121,1,"K,NIH"
54121,5,"QQ,SHH"
54121,2,"QQ,NIH"
54016,7,"WK,BAQ"
54121,3,"K,RYX"
83733,5,"DTT,AUV"
11198,8,"K,BAM"
11198,10,"QQ,CNC"
32091,1,"QQ,TKF"
10286,2,"K,XMI"
93807,4,"K,GVQ"
98323,1,"K,CLA"
44551,3,"K,IBG"
98323,7,"KTT,ZUO"
62054,6,"QQ,YZT"
10286,3,"QQ,XMI"
10286,4,"QQ,XMJ"
14164,9,"DD,BAQ"
66001,4,"QQ,TWI"
50102,4,"SK,RMD"
54027,2,"K,OLU"
61099,2,"K,SGW"
28073,6,"K,BJP"
54027,3,"K,OLV"
06181,8,"QQ,BJP"
10395,2,"QQ,TIG"
14186,6,"K,CPL"
14186,7,"Q,BJP"
14186,8,"K,GUJ"
34164,6,"K,BBJ"
34164,7,"WK,CQC"
41042,9,"DD,MQT"
41042,10,"K,MQC"
15095,9,"K,BMU"
55001,5,"KD,LLV"
75103,3,"TT,TDV"
75103,4,"TT,TDW"
11141,3,"K,HNA"
24144,2,"SQQ,PBW"
05646,3,"Q,CQC"
54121,7,"K,RYY"
54121,4,"QQ,RYZ"
97318,3,"QTT,LAT"
66118,2,"QQ,TXP"
54121,6,"QQQ,QVT"
39069,2,"K,KTK"
93768,3,"K,MWF"
19106,7,"SK,OQP"
83174,7,"D,HFO"
05085,6,"KK,BAM"
44503,5,"K,BAQ"
26150,5,"K,IBG"
02006,6,"SQ,LDO"
05710,1,"K,UKA"
05744,1,"K,GCP"
05280,1,"QQ,TVZ"
44503,7,"SK,BAQ"
13052,6,"KQQ,IEQ"
42038,16,"QQ,FUV"
84206,8,"D,FGZ"
92947,3,"TT,SNN"
90541,4,"QTT,PNH"
83722,3,"TT,YKQ"
84206,9,"DT,FGZ"
33160,3,"WK,BJP"
93255,2,"D,CLL"
84206,10,"DTT,FGZ"
10116,13,"QQ,MIB"
54104,10,"SKK,HLK"
91209,4,"Q,PRG"
13046,2,"QQ,COW"
26180,5,"WK,BJP"
14213,2,"K,RVO"
03029,6,"SQ,OZN"
66118,7,"K,UBE"
66118,12,"QQ,UCW"
33129,6,"SK,NUX"
98280,2,"Q,GTO"
50135,9,"SQ,TNQ"
95426,7,"SD,WIS"
24144,3,"SK,PBW"
14139,6,"SK,AGR"
37102,4,"SK,ZAE"
41102,10,"WK,MZA"
41102,8,"WDD,BAQ"
98396,2,"K,FQZ"
27080,3,"SK,QCH"
54121,9,"SK,EIW"
27080,9,"K,BAG"
05280,5,"K,IUF"
76925,1,"T,SAW"
54030,3,"SQQ,NZI"
04083,1,"DD,EQH"
78541,2,"Q,SXZ"
88222,3,"D,OBX"
49032,3,"DD,HSA"
48172,2,"SQQ,FTX"
49032,10,"K,BHU"
89803,2,"TT,AZU"
93388,2,"Q,NUP"
44475,1,"K,AQN"
44475,3,"SK,CDY"
95369,5,"D,UGB"
03162,5,"SQQ,FTC"
95369,2,"T,UFA"
95426,4,"D,WIF"
11215,2,"SQQ,HUQ"
93278,8,"QT,EWG"
88107,1,"T,RYG"
93469,3,"SQ,NSM"
05472,4,"DD,BAQ"
93835,2,"Q,LLW"
43111,5,"Q,BAQ"
93835,3,"Q,KSG"
83819,3,"T,WNR"
92740,4,"T4,CFN"
93835,4,"Q,KSM"
27065,7,"K,BAM"
01121,3,"SK,RLX"
67024,6,"K,AWH"
62072,7,"QQ,LZB"
62072,4,"K,OBZ"
61082,1,"QQ,PFQ"
61082,5,"SK,PFS"
61082,3,"SK,PMH"
61082,4,"SK,PMI"
95461,1,"SD,IBF"
93563,2,"D,WDK"
39133,5,"K,QXZ"
39133,6,"QQ,QYE"
05408,5,"QQ,TAX"
05408,10,"SKQ,NIH"
05408,6,"K,TIV"
05408,8,"SQQ,IMZ"
05408,9,"SK,IMZ"
92591,1,"T,SNN"
03160,3,"SQQ,CMP"
50056,1,"QQ,WCC"
46014,5,"Q,BFJ"
97421,5,"Q,IKL"
93684,4,"K,SNN"
93871,4,"QTT,INY"
93736,4,"K,CIX"
24127,7,"SQ,OCI"
95520,2,"TT,WIB"
17133,4,"SQQ,FQL"
17133,6,"SK,IBG"
20015,8,"K,FJC"
20015,9,"K,FJF"
97318,5,"QT,CKF"
84231,5,"T,HGD"
44701,11,"WSK,HMN"
13063,1,"QQ,NBP"
44686,1,"K,QSG"
45089,4,"SK,UHO"
81023,6,"K,LSW"
44765,1,"QQ,NBP"
27068,2,"QQ,EUG"
77705,5,"SK,HMQ"
39133,4,"SK,RDV"
54121,8,"SQQ,EIY"
37123,5,"SK,SOH"
05476,10,"K,BAM"
83551,3,"TT,SNN"
77522,4,"QTT,BYD"
44670,5,"SK,JZM"
10116,3,"DD,OKZ"
10116,5,"SDD,MGC"
83551,1,"T,SNN"
83551,2,"D,SNN"
83551,4,"D,NVW"
02011,1,"Q,PKH"
98331,4,"SK,FNU"
98331,5,"SK,FNZ"
78656,1,"Q,FIA"
78656,2,"K,FIA"
78656,3,"TT,FIA"
78656,4,"K,TYP"
78656,5,"TT,TYP"
83340,4,"DT,FYN"
78656,7,"K,NXE"
55078,4,"DD,FTX"
55078,1,"K,FTX"
14221,4,"K,IOI"
52063,1,"DD,HNA"
52063,5,"QQ,HNA"
52063,6,"DD,NIH"
52063,9,"S23,KAH"
61027,3,"K,NLI"
83538,5,"SK,VMB"
44548,4,"QQ,HHK"
33132,3,"K,FZX"
83340,6,"DTT,FYN"
84262,7,"TT,NXE"
84262,14,"SK,IYH"
38102,9,"K,HKL"
05521,6,"WKS,JNV"
38102,5,"K,HKO"
38102,6,"K,HKP"
44663,4,"SQ,UJO"
83296,7,"K,QTD"
37081,5,"K,HHZ"
51071,6,"SQQ,TRA"
51071,4,"SK,TRD"
98331,1,"Q,CLA"
16073,1,"QQ,PXP"
16073,5,"QQ,VLU"
16073,6,"SK,WHN"
16073,7,"SK,ELC"
16073,8,"K,QLM"
16073,3,"K,MLQ"
16073,9,"QQ,NXZ"
38124,2,"SK,LGU"
38124,3,"QQ,MCI"
17136,7,"SQQ,CGQ"
24135,2,"K,WQU"
24135,1,"K,IOZ"
24135,4,"QQ,WQU"
24135,3,"QQ,IOZ"
66100,3,"QQ,GWA"
45071,3,"QQ,CXZ"
52063,2,"K,HNA"
52063,4,"K,JYA"
05340,4,"SK,NTS"
16073,4,"QQ,VRO"
38155,4,"K,WMU"
38155,3,"Q,NIH"
25094,3,"SK,QKX"
52063,3,"Q,AFI"
52063,8,"STT,ORZ"
52063,7,"SK,CXI"
05521,8,"WQU,JNV"
66100,2,"K,VMP"
93585,3,"Q,HTP"
54004,8,"WK,BJK"
55001,6,"Q,LLV"
93734,1,"Q,CFM"
55001,10,"SQQ,LXI"
54016,6,"WQQ,BAQ"
37123,8,"SK,GUJ"
83551,5,"D,IKA"
43176,1,"DD,IDB"
43176,9,"SQ,NOJ"
34108,1,"K,LKR"
05067,8,"SQQ,DTI"
16064,5,"QQ,CNC"
83551,6,"K,NXE"
83551,7,"MT,RIA"
93833,6,"DT,HEJ"
95295,3,"TT,KWN"
01124,11,"WBS,HGC"
05535,1,"K,ICE"
98276,5,"K,KWW"
05631,1,"K,WCB"
05631,2,"K,WCI"
05631,4,"QQ,WCJ"
05631,3,"QQ,WCY"
83550,1,"T,SNN"
54120,2,"WQ,BAQ"
54101,3,"K,ILK"
93671,4,"QQ,DEE"
07016,1,"Q,HRF"
07016,2,"K,HRF"
07016,4,"QQ,HRF"
98229,2,"K,ION"
98229,3,"K,IQG"
98229,7,"K,IQJ"
34170,3,"SK,ICR"
45085,8,"K,CQC"
45085,5,"SK,SWS"
05631,5,"SK,WDD"
93730,4,"QT,PRC"
38139,2,"K,GJM"
36109,1,"K,NIH"
61102,10,"WK,BAM"
10398,4,"K,NOK"
83007,8,"D,WNQ"
05645,4,"QQ,BAM"
44527,1,"K,NIH"
44527,5,"KQ,TKJ"
83007,4,"D,AWN"
92740,1,"TT,CFN"
05645,3,"SK,HSL"
93877,7,"K,IBW"
93877,15,"SK,ICV"
15121,1,"QQ,NBP"
46014,2,"DD,HNA"
46014,8,"SQQ,IDU"
27076,8,"K,BAQ"
97433,5,"AL,IAO"
56305,2,"Q,CFM"
38124,6,"K,BAQ"
10352,5,"SK,HNX"
10352,9,"SK,OCI"
41038,1,"DD,PIB"
47109,2,"QQ,JIK"
47109,6,"SK,JII"
14204,3,"K,SHY"
91088,4,"SQT,NTF"
14204,4,"K,BAM"
56305,3,"Q,SUP"
55075,5,"SA,VYY"
52006,4,"QQ,LLV"
38124,4,"K,THH"
44754,4,"K,IRI"
34179,2,"K,OZU"
34179,4,"K,BJP"
38125,4,"SQQ,GRF"
05695,3,"SK,UKA"
05695,1,"K,IOZ"
05695,5,"K,FPV"
05695,2,"QQ,IOZ"
05695,4,"QQ,FPV"
32116,1,"QQ,NBP"
42056,1,"QQ,NBP"
47114,2,"K,LPM"
21058,7,"K,BAQ"
21058,8,"QQ,BAQ"
21058,6,"K,BAM"
49033,1,"DD,NIH"
49033,2,"K,NIH"
95323,1,"Q,RAP"
95323,2,"D,RAS"
11208,3,"QQ,XLU"
11208,8,"SK,XLL"
11208,7,"SK,XLO"
11208,6,"SK,XLS"
11208,4,"K,XLU"
11208,1,"Q,XLU"
11208,2,"DD,XLU"
44604,6,"QQ,BJP"
95485,2,"D,HDC"
14183,1,"K,SUU"
05470,4,"QQ,LGR"
19072,9,"K,BJP"
52006,6,"Q,LLV"
52006,7,"WQQ,BAQ"
88189,1,"T,GHF"
02011,7,"QQ,VBZ"
88189,2,"TT,GHF"
88189,3,"K,GHF"
02011,6,"Q,VAQ"
19088,4,"K,GCD"
64009,8,"SK,RCJ"
64009,9,"SQQ,RCG"
44609,3,"QQ,LTK"
44609,1,"K,LTK"
44754,6,"WK,IRX"
11208,5,"SQQ,XLU"
03163,14,"SK,KVB"
10417,9,"K,IQL"
93871,3,"K,IOH"
70284,6,"QQ,GHA"
10370,9,"SK,PAG"
50134,10,"WSK,MXO"
83296,2,"TT,WNR"
70196,3,"D,TWP"
70196,4,"D,TXE"
05596,1,"K,HRF"
55001,18,"QQD,LLV"
06144,2,"K,HDN"
48121,2,"QQ,NCR"
48121,1,"K,NCR"
48121,3,"SK,KAH"
48121,4,"K,VAA"
48121,9,"Q,MPI"
18099,6,"DD,BJP"
48121,5,"SK,DKT"
18099,7,"DD,CQC"
93880,6,"K,IGM"
48186,9,"QQ,NVH"
05035,9,"SQ,KZP"
93458,1,"D,CFN"
05035,5,"SQ,VEL"
84262,11,"K,XUE"
25072,2,"QQ,NIH"
25072,4,"QQ,SHH"
78541,4,"TT,BDQ"
78541,5,"TT,SXZ"
10417,10,"K,IUT"
38122,5,"SQQ,JGQ"
26167,5,"SQ,JXY"
52006,8,"WQ,BAQ"
70284,4,"SK,FLH"
54027,1,"QQ,OLU"
01132,4,"SK,EWV"
21038,1,"QQ,HNA"
48167,1,"K,CFR"
44504,1,"K,IEY"
40007,3,"QQ,NTI"
01124,7,"QQ,HEQ"
97453,1,"K,YLF"
97453,2,"K,YQT"
97453,3,"SK,YXU"
97453,4,"SK,ZBP"
31015,4,"K,WTQ"
31015,5,"SK,WVZ"
15068,3,"QQ,HNA"
15068,4,"SK,HWM"
52002,1,"K,NAC"
01122,8,"K,BZF"
52002,12,"K,MXY"
44282,7,"QQW,BAM"
76417,6,"D,SGT"
43185,3,"QQ,EYC"
03155,2,"QQ,TOE"
03155,3,"SK,TOJ"
93871,1,"TT,ULO"
51004,9,"QQ,POZ"
78541,6,"TT,ZGW"
70284,1,"QQ,QSU"
44473,3,"K,SHH"
10371,4,"SK,PXJ"
10371,5,"QQ,FWE"
10371,7,"QQ,BAM"
47143,3,"K,UJO"
47143,2,"K,UKA"
05634,4,"SDD,MSQ"
51004,3,"Q,MSL"
51004,2,"QQ,MSL"
51004,4,"K,MSL"
51004,10,"K,POZ"
51004,11,"SK,RSG"
51004,13,"QQ,BDE"
51004,8,"QQ,PYA"
05521,7,"WKS,HOZ"
41097,4,"K,HJG"
05521,9,"WKS,GEO"
26032,3,"K,ADB"
52067,3,"WK,BAM"
77725,4,"SK,HKF"
03029,7,"QQ,BJP"
05398,2,"K,HIN"
44504,3,"QQ,IEY"
44504,2,"SK,IEW"
05634,5,"SK,MTI"
05592,1,"K,XTX"
05592,9,"K,AJR"
05592,11,"SK,AQQ"
05592,10,"QQ,AQQ"
05592,8,"Q,AJR"
05592,4,"QQ,GOE"
88203,5,"D,SGT"
38129,9,"SK,OYA"
66087,5,"SK,GSP"
10411,3,"K,AYJ"
10411,4,"WK,GUJ"
78541,7,"TT,HFL"
92591,2,"T,CFN"
92947,7,"AAK,IIQ"
02013,3,"K,OAF"
68028,8,"K,KCB"
28064,2,"K,FDZ"
28064,3,"SK,DFV"
92947,1,"K,SNN"
02013,4,"SK,OCQ"
68028,7,"QQ,KCB"
92947,6,"K,IFK"
05592,5,"K,GOF"
05592,7,"Q,GOH"
43029,3,"QQ,OFP"
16066,4,"QQ,SHH"
11120,1,"K,AZG"
03163,12,"WSK,UUV"
10225,6,"QQ,UON"
06084,9,"QQ,IWP"
93421,6,"TT,TML"
56033,3,"TT,QMD"
36137,2,"DD,MCI"
70159,2,"DD,VJZ"
56033,7,"D,QMD"
70280,2,"K,FPI"
93668,5,"Q,ALP"
93668,6,"TT,ALP"
23085,6,"SK,RWA"
26153,13,"DD,HSQ"
94229,2,"D,EES"
52003,2,"QQ,LLV"
52003,1,"K,LLV"
52004,9,"WK,BAM"
48186,12,"SK,IFD"
48186,13,"WSK,IFF"
14183,6,"SK,NKB"
55003,3,"K,MAN"
83897,5,"K,AUV"
47134,4,"DD,RUT"
93808,5,"K,WOL"
23174,6,"WQ,CQC"
83750,7,"K,KSG"
05391,3,"K,JDO"
05281,3,"K,ZYT"
33111,4,"DD,HSA"
05743,4,"K,AOL"
33111,5,"DD,HNA"
24140,1,"K,RPQ"
24140,3,"QQ,RPQ"
03124,10,"WK,HHE"
44522,5,"QQ,HRS"
44522,8,"SK,GUJ"
83912,12,"D,NXE"
10411,2,"K,OZN"
93880,10,"AD,IVO"
53027,1,"SQ,IUY"
53027,2,"SQQ,IUY"
05421,2,"QQ,HQZ"
44473,7,"QQ,BAQ"
02019,7,"K,HRE"
83691,7,"D,NDX"
27078,1,"QQ,MCI"
76417,1,"T,QMD"
70108,4,"Q,NFP"
93701,6,"Q,WOL"
93701,7,"Q,ZLV"
50127,5,"SK,WFR"
05694,1,"K,YJB"
05694,2,"QQ,YJB"
66050,9,"SQ,IPW"
33111,1,"Q,HSA"
33111,2,"Q,HNA"
33111,3,"K,HNA"
50127,3,"SQQ,OMD"
45041,3,"K,NIH"
45041,1,"Q,NIH"
45041,2,"QQ,NIH"
27078,3,"K,WME"
45041,5,"QQ,LAF"
77522,6,"TTT,BYE"
48146,1,"Q,NRM"
54009,6,"DD,MLM"
05642,1,"K,HNA"
11194,3,"K,EYO"
54104,3,"WQQ,HLF"
54104,8,"WKS,HLH"
23178,8,"WQ,BPO"
54009,7,"WK,BAM"
54009,8,"WQ,BAQ"
13035,6,"WQ,CPL"
03121,3,"K,NND"
27059,2,"QQ,MID"
19062,6,"K,BAQ"
47143,1,"QQ,UKA"
39094,5,"SK,YWD"
39094,6,"SK,YWI"
54028,4,"K,HRS"
34035,5,"K,ZOG"
03151,2,"K,IOZ"
03151,1,"QQ,IOZ"
05605,6,"QQ,BAM"
55069,2,"K,HII"
54018,5,"WQ,BAQ"
05281,4,"QQ,ZYT"
55069,4,"WK,BAQ"
52002,5,"WQQ,BAM"
14183,7,"K,BAM"
14183,8,"K,CNC"
55003,4,"DD,MAN"
25093,2,"QQ,YSI"
25093,1,"K,YSI"
25093,5,"SK,YSO"
25093,3,"SK,YSZ"
25093,4,"SQQ,YSZ"
45043,1,"K,EKW"
45043,5,"K,EKX"
45043,4,"K,EKY"
45043,10,"SK,ELE"
45043,7,"K,EKZ"
45043,8,"K,ELA"
50134,9,"WQQ,BJP"
44298,3,"Q,UDU"
05635,2,"K,XQG"
27078,8,"QQ,GYV"
44361,3,"K,GOQ"
53001,7,"WK,BAM"
23178,4,"SK,IEO"
98229,5,"KT,IOP"
05642,3,"DD,BHD"
83957,14,"SK,ONQ"
23166,1,"K,YSQ"
11113,3,"K,MYG"
52004,3,"K,NBK"
11113,6,"QQ,SHH"
11113,5,"K,SHH"
11164,8,"K,BAQ"
68028,9,"SK,JIA"
68028,12,"Q,KQN"
36157,7,"QQ,JIT"
95512,4,"TT,GVC"
54125,1,"DD,FVA"
54125,2,"D,FVI"
93578,2,"TT,SUP"
54125,3,"Q,NII"
97430,4,"AQ,HXQ"
21058,1,"QQ,IOZ"
98336,1,"Q,CSX"
98336,3,"QT,EXC"
55078,7,"Q,FTX"
55078,8,"SK,IKN"
27059,3,"QQ,RER"
27059,5,"K,RAM"
27059,4,"K,KRV"
50122,1,"QQ,NRM"
27059,9,"SQQ,OBJ"
27059,11,"K,BAM"
98396,5,"TT,HBV"
38155,2,"QQ,NIH"
38155,1,"K,NIH"
97412,1,"Q,ETM"
97412,2,"QT,ETM"
05215,4,"WK,CQC"
44473,4,"QQ,SHH"
39020,3,"K,BGH"
39020,4,"QQ,BGN"
93782,4,"SQ,MYI"
05653,6,"K,PTF"
05443,5,"SK,CWF"
97330,1,"Q,VMD"
97330,4,"QT,VMD"
55020,1,"Q,MNF"
29085,5,"SK,GXU"
